,evaluation,date,label
2746,納瓦洛：就算武漢肺炎衝擊陸經濟、關稅也不會輕易解除,2020-1-30,-1
2747,《日股》日經摔400點、創3個月低；口罩等防疫股漲翻天,2020-1-30,-1
2748,市場擔憂大陸疫情爆發衝擊經濟恐影響對美採購,2020-1-30,-1
2749,中國訂單增、機器人廠Fanuc調升財測；警戒武漢肺炎,2020-1-30,0
2750,澳幣貶3個月低！法興：若疫情加劇 全球股市恐跌10%,2020-1-30,-1
2751,接下來5週是控制疫情關鍵！美專家盼3個月開發出疫苗,2020-1-30,0
2752,需求增長加大投資 智利2030年銅產量將逾700萬噸,2020-1-30,0
2753,"國泰金：國壽認購Clearlake Capital Partners VI, L.P.，計6000萬美元",2020-1-30,-1
2754,費半成分股Silicon Labs財報遜、股價創去年8月新低,2020-1-30,1
2755,新台幣兌美元匯價中午暫收30.262元，貶值2.56角,2020-1-30,1
2756,鮑爾：武漢肺炎問題嚴重，恐干擾中國甚至全球經濟,2020-1-30,0
2757,《DJ在線》武漢肺炎延燒 生技股實質受惠？,2020-1-30,-1
2758,日本首見無症狀感染者！口罩銷量飆、業者忙增產股價衝,2020-1-30,-1
2759,"貨幣寬鬆與政經不確定性支撐 金價或挑戰1,700美元",2020-1-30,-1
2760,疫情擴 衰退憂慮再起！美關鍵殖利率曲線短暫倒掛,2020-1-30,0
2761,科林研發財報財測讚、台灣占比大增，盤後拚歷史高,2020-1-30,-1
2762,JDI逆勢大漲！傳開始生產廉價iPhone面板、獲千億金援,2020-1-30,0
2763,旅遊下滑以及經濟受損 肺炎疫情衝擊石油需求,2020-1-30,1
2764,特斯拉財報夯 盤後飆12%！疫情令上海Model 3延後擴產,2020-1-30,-1
2765,中國新型冠狀病毒感染死亡累計170例，西藏爆首例確診,2020-1-30,-1
2766,《DJ在線》武漢肺炎衝擊，網通-光學-顯示器2月受挫,2020-1-30,0
2767,《美債》陸染病數超越SARS、鮑爾憂 殖利率摔4個月低,2020-1-30,-1
2768,疫情擴散！UNIQLO中國130家店歇業、名幸PCB廠延後開工,2020-1-30,-1
2769,《農產品》擔憂小麥出口放緩 CBOT小麥下跌1.3%,2020-1-30,-1
2770,《貴金屬》COMEX黃金小漲作收 白銀ETF持倉增加,2020-1-30,1
2771,《金屬》疫情爆發拖累經濟 LME基本金屬全面下跌,2020-1-30,-1
2772,《油價》庫存增長超出預期 NYMEX原油下跌0.3%,2020-1-30,1
2773,《歐股》疫情蔓延 陸Q1恐陷GDP保5戰！歐精品股慘,2020-1-30,-1
2774,《美股》鮑爾憂疫情、但購債行動Q2仍會縮減 標普翻黑,2020-1-30,-1
2775,5G設計接單升溫！Qorvo財報、財測讚，盤後大漲7%,2020-1-30,1
2776,廉價新機加持！H1 iPhone出貨傳增1成、武漢肺炎為隱憂,2020-1-30,1
2777,俄國為何關閉俄中邊境？關係再好、大難當前也得先自保,2020-1-31,-1
2778,《日股》日經彈升；口罩商川本連飆10根漲停、歷史高,2020-1-31,1
2779,武漢肺炎、生產調節以及氣候變遷將左右油價走勢,2020-1-31,0
2780,負殖利率改變公債避險力 專家：黃金成必要資產配置,2020-1-31,0
2781,川普灑幣無效 美2019年破產農場數創8年新高,2020-1-31,-1
2782,《中國疫情》溫州市累計確診逾200例、湖北以外最多,2020-1-31,-1
2783,任天堂股價摔3個月低！社長：今年不會開賣Switch新機,2020-1-31,-1
2784,大陸精煉鋅生產復甦 Q4產能利用率創逾20年新高,2020-1-31,0
2785,達里歐：若疫情集中在中國，陸港股受創度將高於他國,2020-1-31,-1
2786,武漢肺炎疫情嚴峻 恐波及新興市場增長前景,2020-1-31,0
2787,謝國忠：武漢肺炎曝中國模式缺失 過度極權阻行動,2020-1-31,0
2788,疫情衝擊前、南韓工廠產能利用率創亞洲金融危機最低,2020-1-31,-1
2789,夏普狀告OPPO侵權、要求在日本禁售5款智慧手機,2020-1-31,1
2790,美調高旅遊警示、公民不得赴陸！飛行員要求停飛中國,2020-1-31,-1
2791,特斯拉股價沖天 賣空者1天損失逾15億美元,2020-1-31,-1
2792,學者：死亡率較低、讓武漢肺炎傳染力更勝SARS,2020-1-31,0
2793,美國上週黃豆出口減少 巴西農產品佔出口逾4成比重,2020-1-31,-1
2794,SK海力士Q4營益創7年新低，中國疫情尚未衝擊無錫廠,2020-1-31,-1
2795,武漢肺炎影響！2月中國面板工廠稼動率恐降10-15%,2020-1-31,-1
2796,零卡可樂帶頭衝！可口可樂Q4財報優 股價創歷史高,2020-1-31,-1
2797,2019年黃金ETF投資需求創新高 整體黃金需求年減1%,2020-1-31,1
2798,美商務部長：武漢肺炎有望加速工作、製造業重返美國,2020-1-31,1
2799,WHO：武漢肺炎列公衛緊急事件！經濟衝擊恐超SARS,2020-1-31,-1
2800,5G需求加持！日本6大電子零件廠訂單5季來首見增長,2020-1-31,-1
2801,中國新冠病毒疫情新增死亡43例、10萬人接受醫學觀察,2020-1-31,1
2802,美現首宗人傳人、抗病毒概念股飆！川普稱情況受控,2020-1-31,0
2803,智慧機市場洗牌！Q4蘋果取代三星成全球銷量冠軍,2020-1-31,0
2804,《美國經濟》上週初領失業救濟金21.6萬人遜於預期,2020-1-31,-1
2805,《農產品》擔憂出口受挫 CBOT農產品全面下跌,2020-1-31,-1
2806,《貴金屬》COMEX黃金上漲0.8% ETF持倉增加,2020-1-31,1
2807,《金屬》擔憂大陸經濟 LME基本金屬多數下跌,2020-1-31,1
2808,亞馬遜財報讚、全球尊榮會員逾1.5億，盤後拚歷史高,2020-1-31,-1
2809,《油價》擔憂需求下降 NYMEX原油下跌2.2%,2020-1-31,-1
2810,Switch熱賣、任天堂上修銷量目標；疫情已影響生產計畫,2020-1-31,-1
2811,《美股》WHO未限制民眾赴中旅遊、航空股勁揚 道瓊翻紅,2020-1-31,1
2812,《歐股》陸疫情擴！泛歐指摔1% 能源礦業-航空股齊黑,2020-1-31,-1
2813,《美債》WHO列武漢肺炎全球公衛緊急事件 殖利率續跌,2020-1-31,-1
2814,澳洲股市7連跌！新州醫官：伊朗疫情風險可能等同於武漢,2020-3-2,-1
2815,3-2新台幣兌美元匯率以30.124元作收，升值2.06角,2020-3-2,1
2816,全球衰退恐令美股跌兩成，小摩稱中國復工速度不如預期,2020-3-2,-1
2817,疫情凸顯歐元成,2020-3-2,-1
2818,房市遭放生？北京更擔憂中小企破產、廣發不可抗力證明,2020-3-2,-1
2819,運輸管制及消費減少 上半年大陸豆油豆粕消費將下滑,2020-3-2,-1
2820,版圖擴張！南韓三大EV電池廠全球市佔創新高,2020-3-2,-1
2821,拜登逆轉 南卡嚐首勝！超級星期二混戰 桑德斯民調領先,2020-3-2,-1
2822,《日股》日銀總裁喊話奏功、日經翻紅彈升201點,2020-3-2,-1
2823,疫情衝擊、預約狂取消！日本郵輪業者Luminous聲請破產,2020-3-2,-1
2824,上半年受疫情衝擊 俄鋁估今年全球鋁需求年增1.3%,2020-3-2,1
2825,10%垃圾債陷危難！能源債利差驟增、頁岩油商減支出,2020-3-2,-1
2826,避險需求激增 美10年債期貨隱含利率首跌破1%,2020-3-2,1
2827,IHS：疫情衝擊，南韓製造業新出口訂單創6年最大跌幅,2020-3-2,-1
2828,新台幣兌美元匯價中午暫收30.092元，升值2.38角,2020-3-2,1
2829,零件斷鏈！數位相機巨擘Canon日本5座工廠傳停工2週,2020-3-2,-1
2830,泰央行：若疫情持續至年底 今年GDP增速恐低於1%,2020-3-2,-1
2831,VIX單週飆134%、股民過度悲觀？CNN：投資人極恐懼,2020-3-2,0
2832,中日韓佔世界經濟1-4！疫情燒 全球供應鏈恐再挨重拳,2020-3-2,-1
2833,《DJ在線》遠距辦公拚防疫，影音設備概念股有哪些？,2020-3-2,0
2834,財新中國製造業PMI盪歷史低，亞馬遜米蘭員工確診,2020-3-2,-1
2835,《DJ在線》最長寒假+疫情 遊戲業將創下最佳Q1表現,2020-3-2,-1
2836,全球疫情仍持續蔓延 分析師認為金價有望止跌回升,2020-3-2,0
2837,外資預測Fed 3月可能一口氣降息兩碼！川普再提負利率,2020-3-2,-1
2838,《DJ在線》奇力新電阻漲逾60%，國巨漲價路更順?,2020-3-2,-1
2839,史上最慘！澳門賭場暫關15天 2月博彩收入暴減近九成,2020-3-2,1
2840,疫情擴散！日銀緊急發表總裁談話、日經翻紅彈逾百點,2020-3-2,-1
2841,傳確診 三星-LGD龜尾廠暫關！81國限韓入境 海外營運碰壁,2020-3-2,-1
2842,韓2月出口翻揚終結14黑 官員：疫情衝擊3月浮現,2020-3-2,1
2843,中國非製造業信心重挫！Vitol：全球經濟或將衰退,2020-3-2,-1
2844,道瓊期指又挫逾200點！三外資稱暫緩抄底、特斯拉慘,2020-3-2,-1
2845,日企資本支出難看、創7年來最大減幅；日經失守2.1萬點,2020-3-2,-1
2846,俄羅斯稱將與OPEC協同應對疫情對國際油市的衝擊,2020-3-2,-1
2847,疫情加持宅經濟！Netflix逃過美股瘋狂跌勢,2020-3-2,1
2848,日本口罩大缺貨！夏普傳獲補助設產線、拚日產50萬片,2020-3-2,-1
2849,專家：武肺已是大流行病 圍堵無效 應避免醫療系統崩盤,2020-3-2,0
2850,俄股上週崩14%！新興市場遭狂拋、土俄衝突、股匯雙殺,2020-3-2,-1
2851,《農產品》產量或低於預期 CBOT玉米上漲0.1%,2020-3-2,0
2852,中國PMI盪歷史低、全球景氣恐急縮，澳元跌破0.65,2020-3-2,-1
2853,《貴金屬》獲利出脫彌補虧損 貴金屬全面重挫,2020-3-2,-1
2854,《金屬》期待政策支撐 LME基本金屬多數上漲,2020-3-2,-1
2855,《油價》擔憂需求衝擊 NYMEX原油上週大跌16%,2020-3-2,1
2856,《美債》降息機率增 2年債殖利率創911來最大週跌幅,2020-3-2,-1
2857,《美股》海嘯來最慘！道瓊7日崩4千點、VIX飆 鮑爾急,2020-3-2,-1
2858,疫情擴散、日經週跌幅雷曼來最慘；北海道進入緊急狀態,2020-3-2,-1
2859,《歐股》穆迪：爆發大流行病機率倍增！泛歐指陷修正,2020-3-2,-1
2860,疫情罩頂、負利率失靈！丹麥央行砍預估：GDP將萎縮5%,2020-4-1,-1
2861,一舉兩得？Fed最新機制同時紓解美元荒、美公債壓力,2020-4-1,-1
2862,澳洲經濟恐嚴重萎縮，股市創1987年以來最糟季度表現,2020-4-1,-1
2863,疫情衝擊！南韓3月出口年減0.2% 遜於市場預期,2020-4-1,-1
2864,美國玉米種植面積估創8年新高 但需求下滑增添變數,2020-4-1,-1
2865,《日股》日經暴跌851點；夏普摔5.7%、任天堂連11揚,2020-4-1,-1
2866,木材期貨自高點瀉41%！美房市銷售恐創29年低 憂泡沫破,2020-4-1,-1
2867,居家辦公熱！美PC螢幕銷量翻倍、筆電銷量激增,2020-4-1,-1
2868,拚6月底完成Avigan武肺臨床試驗、將增產；富士軟片衝,2020-4-1,0
2869,儲油需求爆表！油輪費率一週飆1倍、刷新歷史高,2020-4-1,-1
2870,銅價第一季下跌20% 分析師擔憂最壞時刻還未過去,2020-4-1,-1
2871,解頁岩油商燃眉之急！傳白宮將出租戰備儲油閒置空間,2020-4-1,0
2872,康州州長：美國戰略醫療用品儲備耗盡、現在只能自救,2020-4-1,-1
2873,《DJ在線》需求增-供料無虞，製藥抗疫族群出列,2020-4-1,-1
2874,今年股價大跌71%！梅西百貨遭標普500指數踢出成分股,2020-4-1,-1
2875,不只老人！英研究：50歲以上患者 武肺重症風險高,2020-4-1,-1
2876,日本央行暴買ETF！上季收購額翻倍、已達去年全年6成,2020-4-1,1
2877,富達關閉3檔貨幣市場基金！國庫券殖利率轉負惹禍,2020-4-1,1
2878,全球政策環境有利 金價有望展開數年的多頭行情,2020-4-1,0
2879,《DJ在線》疫情蔓延到歐美，運動產業如履薄冰,2020-4-1,0
2880,《DJ在線》液晶電視市場消費急凍，面板需求拉警報,2020-4-1,0
2881,《DJ在線》迎大陸基建商機，亞德客、永冠有撐,2020-4-1,-1
2882,疫情重擊車市 美車商祭零息貸款、延期繳款服務,2020-4-1,-1
2883,原油期貨首季跌幅破表，德州首申失業救濟人數增690%,2020-4-1,-1
2884,2015年預測道瓊2萬點專家：美股反彈延續與否須觀察4點,2020-4-1,-1
2885,研究：回顧1918年西班牙流感 封城助經濟較快反彈,2020-4-1,-1
2886,日本單日確診數創新高、東京傳延長停課至5月黃金週,2020-4-1,-1
2887,預期庫存滿載 Q2全球石油日產量將被迫削減千萬桶,2020-4-1,-1
2888,美股Q1大跌20%創08年來最慘 微軟、亞馬遜股價逆勢收漲,2020-4-1,-1
2889,疫情衝擊！日銀短觀陷負數、7年來最慘；日經挫逾200點,2020-4-1,-1
2890,新債王：美股遇壓力區、4月恐摜破3月低 之後底部才穩,2020-4-1,0
2891,白宮：美國人若不遵守防疫指引，死亡人數恐達220萬,2020-4-1,0
2892,標普：各國防疫封鎖 今年全球經濟成長率將跌至近0%,2020-4-1,1
2893,真假？FT：傳美小部份關稅緩徵90天、服飾-輕卡入列,2020-4-1,-1
2894,《農產品》乙醇需求大減 CBOT玉米Q1下跌12%,2020-4-1,-1
2895,《貴金屬》COMEX黃金下跌2.8% ETF持倉增加,2020-4-1,-1
2896,《金屬》中國數據回升 LME基本金屬全面上漲,2020-4-1,-1
2897,《油價》需求減 原油創歷來最大單月與單季跌幅,2020-4-1,-1
2898,《美債》歐美病例增幅稍緩 10年-30年債殖利率走揚,2020-4-1,1
2899,《美股》道瓊觸月線反壓拉回 創1987年來最慘季跌幅,2020-4-1,-1
2900,疫情阻礙協商、夏普買JDI白山廠推延；蘋果先買設備？,2020-4-1,1
2901,經濟諮商理事會：美國景氣嚴重萎縮、信心將續跌,2020-4-1,0
2902,《歐股》泛歐指Q1瀉23%、創2002年來最大單季跌幅,2020-4-1,-1
2903,美國Q2實質GDP年率估-51.2%，新增確診病例高檔盤旋,2020-6-1,1
2904,FED下藥過重？數位印鈔令股市無視地緣、基本面利空？,2020-6-1,0
2905,G7變G11 川普意在組,2020-6-1,-1
2906,《日股》日經攻上2.2萬點、創3個月高；夏普表現弱,2020-6-1,-1
2907,LGD廣州廠OLED面板產線啟動 預計下半年量產,2020-6-1,-1
2908,礦商開採低品位礦石 澳洲今年第一季黃金產量下滑,2020-6-1,-1
2909,居家辦公帶動PC需求增！三星傳增設NAND Flash新產線,2020-6-1,1
2910,所得重新分配？美國民主黨若執政，企業、富人恐遭殃,2020-6-1,0
2911,《DJ在線》鋼市回暖，內需型鋼廠下半年搶先開花,2020-6-1,-1
2912,美暴力抗議升溫、示威者圍攻白宮 川普躲進地下碉堡,2020-6-1,-1
2913,新台幣兌美元匯價中午暫收29.908元，升值1.24角,2020-6-1,1
2914,美各地示威不斷！恐成超級傳播者事件 釀第二波感染潮,2020-6-1,0
2915,小麥與玉米增產 2020-21年度全球穀物產量預估創新高,2020-6-1,-1
2916,《DJ在線》科技戰添變數 導線架廠續擴產等契機,2020-6-1,0
2917,美示威延燒到白宮！川普被帶往白宮地堡避難,2020-6-1,-1
2918,國外市場需求持續萎縮，日本製造業PMI創2009年最低,2020-6-1,0
2919,疫情拖累！南韓5月出口額年減23.7% 但轉為順差,2020-6-1,-1
2920,憂聯繫匯率受衝擊！港人爆買美元 投機者賭港幣將重貶,2020-6-1,1
2921,銅價下跌影響 智利國銅第一季產量增長但獲利下滑,2020-6-1,0
2922,日企設備投資超優、創史上第3高水準；日經攻上2.2萬點,2020-6-1,1
2923,維持優勢！傳SIA籲美砸370億美元 鼓勵晶片商在美設廠,2020-6-1,-1
2924,美種族歧視示威引暴動 零售業面臨新威脅,2020-6-1,-1
2925,美示威情勢嚴峻 Google延遲發表Android 11,2020-6-1,1
2926,美國疫情、失業、種族議題引發完美風暴，通膨預期升,2020-6-1,0
2927,陸大增、歐美慘摔 日廠零件出貨陷萎縮；電容重返千億,2020-6-1,-1
2928,特斯拉領頭 明年全球電動車銷量有望激增36%,2020-6-1,-1
2929,美國多處蘋果零售店遭破壞搶劫，金價漲、道瓊期指挫,2020-6-1,0
2930,日企營運新常態？7成擬調整供應鏈、9成持續遠端辦公,2020-6-1,0
2931,《美債》川普制裁中國，10年債殖利率創3週最大跌幅,2020-6-1,-1
2932,疫情與油價衝擊 美國石油探勘井數量11週來減少2-3,2020-6-1,-1
2933,《歐股》川普宣布將取消港特殊待遇 泛歐指綠 3大指數倒,2020-6-1,1
2934,《農產品》擔憂中美緊張 CBOT黃豆玉米雙雙下跌,2020-6-1,-1
2935,《貴金屬》COMEX黃金上漲1.4% ETF持倉創7年新高,2020-6-1,-1
2936,《金屬》預期大陸需求回升 LME基本金屬多數上漲,2020-6-1,-1
2937,《油價》油市基本面改善 NYMEX原油漲逾5%,2020-6-1,-1
2938,《美股》中美貿易避開最壞情況 道瓊尾盤拉高小跌作收,2020-6-1,-1
2939,夏普宣布分拆液晶、相機模組事業！專家：這策略不壞,2020-6-1,0
2940,黃金現貨價創2012年新高！ECB：銀彈上膛迎戰第二波疫情,2020-7-1,1
2941,SpaceX、美太空軍完成GPS衛星發射任務！準確度多3倍,2020-7-1,1
2942,鎳價受供應面影響出現復甦 但鎳市預期仍供給過剩,2020-7-1,-1
2943,《日股》東京確診數飆、日經翻黑；黃金零售價續飆新高,2020-7-1,0
2944,谷歌美國辦公室延後兩個月重啟，蘋果關閉多處直營店,2020-7-1,0
2945,5G涵蓋率仍差！南韓5G用戶僅15%的時間可用5G,2020-7-1,-1
2946,美國農業部下調種植面積預估可望支撐玉米價格,2020-7-1,-1
2947,5G iPhone有望趕在今年問世？傳蘋果快馬加鞭拚測試,2020-7-1,1
2948,研調：今年手遊營收將破1千億美元 狠狠超車電玩主機,2020-7-1,1
2949,南韓汽車零件出口額年減45%，製造商連續14個月裁員,2020-7-1,-1
2950,新台幣兌美元匯價中午暫收29.470元，升值1.90角,2020-7-1,-1
2951,垃圾債發行量激增至歷史高！穆迪：違約率恐上探14%,2020-7-1,1
2952,日本最大規模「武肺」相關破產案！旅行社WBF聲請破產,2020-7-1,0
2953,抵制缺乏殺傷力 難撼動臉書？股民逢低買 股價2連紅,2020-7-1,0
2954,英國30年債殖利率首度低於日本！專家：英債已日本化,2020-7-1,-1
2955,美汽車批發銷量銳減！車廠面臨減產風險,2020-7-1,-1
2956,德州新冠病患住院數破表，多處醫院暫緩執行擇期手術,2020-7-1,-1
2957,《DJ在線》產業結構轉變，可成醞釀新動能,2020-7-1,-1
2958,印度今年季風雨季開局良好將有助於提振黃金需求,2020-7-1,-1
2959,第3家拉美航空公司破產！Aeromexico重整 達美航空頭大,2020-7-1,1
